County Code, County Name, Precinct Code, Contest Code, Contest Name, Party, Candidate Code , Candidate Name, Candidate Votes, Contest Votes, Pecentage
13, Greenbrier, 46, 90, Straight Ticket, R, REP, Republican Party, 77, 922, 8.35%
13, Greenbrier, 47, AA, U.S. President, D, 1003, Barack Hussein Obama, 180, 608, 29.61%
13, Greenbrier, 47, AA, U.S. President, R, 1004, John Sidney McCain III, 390, 608, 64.14%
13, Greenbrier, 47, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 294, 608, 48.36%
13, Greenbrier, 47, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 282, 608, 46.38%
13, Greenbrier, 47, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 311, 608, 51.15%
13, Greenbrier, 47, DA, Governor, D, 1022, Joe Manchin III, 335, 608, 55.10%
13, Greenbrier, 47, DA, Governor, R, 1024, Russell E. Weeks Jr, 235, 608, 38.65%
13, Greenbrier, 47, EA, Secretary of State, D, 1027, Natalie Tennant, 297, 608, 48.85%
13, Greenbrier, 47, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 246, 608, 40.46%
13, Greenbrier, 47, FA, Auditor, D, 1029, Glen B. Gainer III, 415, 608, 68.26%
13, Greenbrier, 47, GA, State Treasurer, D, 1030, John D. Perdue, 408, 608, 67.11%
13, Greenbrier, 47, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 262, 608, 43.09%
13, Greenbrier, 47, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 305, 608, 50.16%
13, Greenbrier, 47, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 265, 608, 43.59%
13, Greenbrier, 47, IA, Attorney General, R, 1037, Daniel W.Greear, 294, 608, 48.36%
13, Greenbrier, 47, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 238, 608, 39.14%
13, Greenbrier, 47, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 320, 608, 52.63%
13, Greenbrier, 47, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 240, 608, 39.47%
13, Greenbrier, 47, KA, State Senate, R, 1054, Donald Thomas Caruth, 281, 608, 46.22%
13, Greenbrier, 47, KA, State Senate, D, 1067, James Wilbur McNeely, 263, 608, 43.26%
13, Greenbrier, 47, LA, House of Delegates, D, 1146, Thomas W. Campbell, 329, 608, 54.11%
13, Greenbrier, 47, LA, House of Delegates, D, 1303, Joan Connie Browning, 182, 608, 29.93%
13, Greenbrier, 47, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 373, 608, 61.35%
13, Greenbrier, 47, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 294, 608, 48.36%
13, Greenbrier, 47, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 298, 608, 49.01%
13, Greenbrier, 47, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 269, 608, 44.24%
13, Greenbrier, 47, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 280, 608, 46.05%
13, Greenbrier, 47, NA, Family Court Judge, D, 1357, David Martin Sanders, 390, 608, 64.14%
13, Greenbrier, 47, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 262, 608, 43.09%
13, Greenbrier, 47, DA, Governor, M, 1416, Jesse C. Johnson Jr., 24, 608, 3.95%
13, Greenbrier, 47, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 4, 608, 0.66%
13, Greenbrier, 47, AA, U.S. President, U, 1427, Ralph Nader, 12, 608, 1.97%
13, Greenbrier, 47, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 3, 608, 0.49%
13, Greenbrier, 47, VO, Over Vote, , 901, Over Vote, 0, 608, 0.00%
13, Greenbrier, 47, VU, Under Vote, , 902, Under Vote, 4066, 608, 668.75%
13, Greenbrier, 47, WI, Write-In, , 999, Write-In Candidate, 7, 608, 1.15%
13, Greenbrier, 47, 90, Straight Ticket, D, DEM, Democratic Party, 57, 608, 9.38%
13, Greenbrier, 47, 90, Straight Ticket, M, MTN, Mountain Party, 1, 608, 0.16%
13, Greenbrier, 47, 90, Straight Ticket, R, REP, Republican Party, 76, 608, 12.50%
13, Greenbrier, 50, AA, U.S. President, D, 1003, Barack Hussein Obama, 54, 123, 43.90%
13, Greenbrier, 50, AA, U.S. President, R, 1004, John Sidney McCain III, 66, 123, 53.66%
13, Greenbrier, 50, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 81, 123, 65.85%
13, Greenbrier, 50, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 36, 123, 29.27%
13, Greenbrier, 50, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 76, 123, 61.79%
13, Greenbrier, 50, DA, Governor, D, 1022, Joe Manchin III, 79, 123, 64.23%
13, Greenbrier, 50, DA, Governor, R, 1024, Russell E. Weeks Jr, 35, 123, 28.46%
13, Greenbrier, 50, EA, Secretary of State, D, 1027, Natalie Tennant, 70, 123, 56.91%
13, Greenbrier, 50, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 38, 123, 30.89%
13, Greenbrier, 50, FA, Auditor, D, 1029, Glen B. Gainer III, 89, 123, 72.36%
13, Greenbrier, 50, GA, State Treasurer, D, 1030, John D. Perdue, 89, 123, 72.36%
13, Greenbrier, 50, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 76, 123, 61.79%
13, Greenbrier, 50, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 41, 123, 33.33%
13, Greenbrier, 50, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 76, 123, 61.79%
13, Greenbrier, 50, IA, Attorney General, R, 1037, Daniel W.Greear, 42, 123, 34.15%
13, Greenbrier, 50, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 63, 123, 51.22%
13, Greenbrier, 50, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 48, 123, 39.02%
13, Greenbrier, 50, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 53, 123, 43.09%
13, Greenbrier, 50, KA, State Senate, R, 1054, Donald Thomas Caruth, 45, 123, 36.59%
13, Greenbrier, 50, KA, State Senate, D, 1067, James Wilbur McNeely, 67, 123, 54.47%
13, Greenbrier, 50, LA, House of Delegates, D, 1146, Thomas W. Campbell, 75, 123, 60.98%
13, Greenbrier, 50, LA, House of Delegates, D, 1303, Joan Connie Browning, 48, 123, 39.02%
13, Greenbrier, 50, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 55, 123, 44.72%
13, Greenbrier, 50, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 64, 123, 52.03%
13, Greenbrier, 50, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 70, 123, 56.91%
13, Greenbrier, 50, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 52, 123, 42.28%
13, Greenbrier, 50, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 45, 123, 36.59%
13, Greenbrier, 50, NA, Family Court Judge, D, 1357, David Martin Sanders, 87, 123, 70.73%
13, Greenbrier, 50, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 39, 123, 31.71%
13, Greenbrier, 50, DA, Governor, M, 1416, Jesse C. Johnson Jr., 5, 123, 4.07%
13, Greenbrier, 50, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 1, 123, 0.81%
13, Greenbrier, 50, AA, U.S. President, U, 1427, Ralph Nader, 0, 123, 0.00%
13, Greenbrier, 50, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 0, 123, 0.00%
13, Greenbrier, 50, VO, Over Vote, , 901, Over Vote, 0, 123, 0.00%
13, Greenbrier, 50, VU, Under Vote, , 902, Under Vote, 759, 123, 617.07%
13, Greenbrier, 50, WI, Write-In, , 999, Write-In Candidate, 2, 123, 1.63%
13, Greenbrier, 50, 90, Straight Ticket, D, DEM, Democratic Party, 21, 123, 17.07%
13, Greenbrier, 50, 90, Straight Ticket, M, MTN, Mountain Party, 1, 123, 0.81%
13, Greenbrier, 50, 90, Straight Ticket, R, REP, Republican Party, 16, 123, 13.01%
13, Greenbrier, 51, AA, U.S. President, D, 1003, Barack Hussein Obama, 57, 154, 37.01%
13, Greenbrier, 51, AA, U.S. President, R, 1004, John Sidney McCain III, 87, 154, 56.49%
13, Greenbrier, 51, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 88, 154, 57.14%
13, Greenbrier, 51, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 56, 154, 36.36%
13, Greenbrier, 51, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 95, 154, 61.69%
13, Greenbrier, 51, DA, Governor, D, 1022, Joe Manchin III, 106, 154, 68.83%
13, Greenbrier, 51, DA, Governor, R, 1024, Russell E. Weeks Jr, 38, 154, 24.68%
13, Greenbrier, 51, EA, Secretary of State, D, 1027, Natalie Tennant, 88, 154, 57.14%
13, Greenbrier, 51, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 46, 154, 29.87%
13, Greenbrier, 51, FA, Auditor, D, 1029, Glen B. Gainer III, 112, 154, 72.73%
13, Greenbrier, 51, GA, State Treasurer, D, 1030, John D. Perdue, 108, 154, 70.13%
13, Greenbrier, 51, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 93, 154, 60.39%
13, Greenbrier, 51, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 50, 154, 32.47%
13, Greenbrier, 51, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 80, 154, 51.95%
13, Greenbrier, 51, IA, Attorney General, R, 1037, Daniel W.Greear, 61, 154, 39.61%
13, Greenbrier, 51, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 89, 154, 57.79%
13, Greenbrier, 51, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 68, 154, 44.16%
13, Greenbrier, 51, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 67, 154, 43.51%
13, Greenbrier, 51, KA, State Senate, R, 1054, Donald Thomas Caruth, 57, 154, 37.01%
13, Greenbrier, 51, KA, State Senate, D, 1067, James Wilbur McNeely, 82, 154, 53.25%
13, Greenbrier, 51, LA, House of Delegates, D, 1146, Thomas W. Campbell, 99, 154, 64.29%
13, Greenbrier, 51, LA, House of Delegates, D, 1303, Joan Connie Browning, 64, 154, 41.56%
13, Greenbrier, 51, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 74, 154, 48.05%
13, Greenbrier, 51, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 85, 154, 55.19%
13, Greenbrier, 51, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 83, 154, 53.90%
13, Greenbrier, 51, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 62, 154, 40.26%
13, Greenbrier, 51, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 66, 154, 42.86%
13, Greenbrier, 51, NA, Family Court Judge, D, 1357, David Martin Sanders, 108, 154, 70.13%
13, Greenbrier, 51, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 49, 154, 31.82%
13, Greenbrier, 51, DA, Governor, M, 1416, Jesse C. Johnson Jr., 3, 154, 1.95%
13, Greenbrier, 51, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 0, 154, 0.00%
13, Greenbrier, 51, AA, U.S. President, U, 1427, Ralph Nader, 0, 154, 0.00%
13, Greenbrier, 51, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 0, 154, 0.00%
13, Greenbrier, 51, VO, Over Vote, , 901, Over Vote, 0, 154, 0.00%
13, Greenbrier, 51, VU, Under Vote, , 902, Under Vote, 929, 154, 603.25%
13, Greenbrier, 51, WI, Write-In, , 999, Write-In Candidate, 2, 154, 1.30%
13, Greenbrier, 51, 90, Straight Ticket, D, DEM, Democratic Party, 28, 154, 18.18%
13, Greenbrier, 51, 90, Straight Ticket, M, MTN, Mountain Party, 0, 154, 0.00%
13, Greenbrier, 51, 90, Straight Ticket, R, REP, Republican Party, 18, 154, 11.69%
13, Greenbrier, 52, AA, U.S. President, D, 1003, Barack Hussein Obama, 108, 340, 31.76%
13, Greenbrier, 52, AA, U.S. President, R, 1004, John Sidney McCain III, 219, 340, 64.41%
13, Greenbrier, 52, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 212, 340, 62.35%
13, Greenbrier, 52, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 115, 340, 33.82%
13, Greenbrier, 52, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 224, 340, 65.88%
13, Greenbrier, 52, DA, Governor, D, 1022, Joe Manchin III, 230, 340, 67.65%
13, Greenbrier, 52, DA, Governor, R, 1024, Russell E. Weeks Jr, 95, 340, 27.94%
13, Greenbrier, 52, EA, Secretary of State, D, 1027, Natalie Tennant, 180, 340, 52.94%
13, Greenbrier, 52, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 136, 340, 40.00%
13, Greenbrier, 52, FA, Auditor, D, 1029, Glen B. Gainer III, 271, 340, 79.71%
13, Greenbrier, 52, GA, State Treasurer, D, 1030, John D. Perdue, 267, 340, 78.53%
13, Greenbrier, 52, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 184, 340, 54.12%
13, Greenbrier, 52, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 139, 340, 40.88%
13, Greenbrier, 52, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 157, 340, 46.18%
13, Greenbrier, 52, IA, Attorney General, R, 1037, Daniel W.Greear, 167, 340, 49.12%
13, Greenbrier, 52, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 162, 340, 47.65%
13, Greenbrier, 52, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 161, 340, 47.35%
13, Greenbrier, 52, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 167, 340, 49.12%
13, Greenbrier, 52, KA, State Senate, R, 1054, Donald Thomas Caruth, 177, 340, 52.06%
13, Greenbrier, 52, KA, State Senate, D, 1067, James Wilbur McNeely, 142, 340, 41.76%
13, Greenbrier, 52, LA, House of Delegates, D, 1146, Thomas W. Campbell, 192, 340, 56.47%
13, Greenbrier, 52, LA, House of Delegates, D, 1303, Joan Connie Browning, 133, 340, 39.12%
13, Greenbrier, 52, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 180, 340, 52.94%
13, Greenbrier, 52, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 171, 340, 50.29%
13, Greenbrier, 52, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 174, 340, 51.18%
13, Greenbrier, 52, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 152, 340, 44.71%
13, Greenbrier, 52, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 152, 340, 44.71%
13, Greenbrier, 52, NA, Family Court Judge, D, 1357, David Martin Sanders, 254, 340, 74.71%
13, Greenbrier, 52, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 105, 340, 30.88%
13, Greenbrier, 52, DA, Governor, M, 1416, Jesse C. Johnson Jr., 5, 340, 1.47%
13, Greenbrier, 52, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 0, 340, 0.00%
13, Greenbrier, 52, AA, U.S. President, U, 1427, Ralph Nader, 1, 340, 0.29%
13, Greenbrier, 52, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 0, 340, 0.00%
13, Greenbrier, 52, VO, Over Vote, , 901, Over Vote, 0, 340, 0.00%
13, Greenbrier, 52, VU, Under Vote, , 902, Under Vote, 1895, 340, 557.35%
13, Greenbrier, 52, WI, Write-In, , 999, Write-In Candidate, 13, 340, 3.82%
13, Greenbrier, 52, 90, Straight Ticket, D, DEM, Democratic Party, 36, 340, 10.59%
13, Greenbrier, 52, 90, Straight Ticket, M, MTN, Mountain Party, 2, 340, 0.59%
13, Greenbrier, 52, 90, Straight Ticket, R, REP, Republican Party, 36, 340, 10.59%
13, Greenbrier, 56, AA, U.S. President, D, 1003, Barack Hussein Obama, 155, 380, 40.79%
13, Greenbrier, 56, AA, U.S. President, R, 1004, John Sidney McCain III, 192, 380, 50.53%
13, Greenbrier, 56, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 260, 380, 68.42%
13, Greenbrier, 56, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 103, 380, 27.11%
13, Greenbrier, 56, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 248, 380, 65.26%
13, Greenbrier, 56, DA, Governor, D, 1022, Joe Manchin III, 259, 380, 68.16%
13, Greenbrier, 56, DA, Governor, R, 1024, Russell E. Weeks Jr, 95, 380, 25.00%
13, Greenbrier, 56, EA, Secretary of State, D, 1027, Natalie Tennant, 258, 380, 67.89%
13, Greenbrier, 56, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 92, 380, 24.21%
13, Greenbrier, 56, FA, Auditor, D, 1029, Glen B. Gainer III, 284, 380, 74.74%
13, Greenbrier, 56, GA, State Treasurer, D, 1030, John D. Perdue, 281, 380, 73.95%
13, Greenbrier, 56, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 223, 380, 58.68%
13, Greenbrier, 56, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 126, 380, 33.16%
13, Greenbrier, 56, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 223, 380, 58.68%
13, Greenbrier, 56, IA, Attorney General, R, 1037, Daniel W.Greear, 137, 380, 36.05%
13, Greenbrier, 56, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 208, 380, 54.74%
13, Greenbrier, 56, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 146, 380, 38.42%
13, Greenbrier, 56, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 201, 380, 52.89%
13, Greenbrier, 56, KA, State Senate, R, 1054, Donald Thomas Caruth, 146, 380, 38.42%
13, Greenbrier, 56, KA, State Senate, D, 1067, James Wilbur McNeely, 206, 380, 54.21%
13, Greenbrier, 56, LA, House of Delegates, D, 1146, Thomas W. Campbell, 249, 380, 65.53%
13, Greenbrier, 56, LA, House of Delegates, D, 1303, Joan Connie Browning, 168, 380, 44.21%
13, Greenbrier, 56, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 163, 380, 42.89%
13, Greenbrier, 56, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 220, 380, 57.89%
13, Greenbrier, 56, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 212, 380, 55.79%
13, Greenbrier, 56, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 139, 380, 36.58%
13, Greenbrier, 56, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 152, 380, 40.00%
13, Greenbrier, 56, NA, Family Court Judge, D, 1357, David Martin Sanders, 273, 380, 71.84%
13, Greenbrier, 56, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 107, 380, 28.16%
13, Greenbrier, 56, DA, Governor, M, 1416, Jesse C. Johnson Jr., 16, 380, 4.21%
13, Greenbrier, 56, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 1, 380, 0.26%
13, Greenbrier, 56, AA, U.S. President, U, 1427, Ralph Nader, 7, 380, 1.84%
13, Greenbrier, 56, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 1, 380, 0.26%
13, Greenbrier, 56, VO, Over Vote, , 901, Over Vote, 0, 380, 0.00%
13, Greenbrier, 56, VU, Under Vote, , 902, Under Vote, 2258, 380, 594.21%
13, Greenbrier, 56, WI, Write-In, , 999, Write-In Candidate, 4, 380, 1.05%
13, Greenbrier, 56, 90, Straight Ticket, D, DEM, Democratic Party, 76, 380, 20.00%
13, Greenbrier, 56, 90, Straight Ticket, M, MTN, Mountain Party, 5, 380, 1.32%
13, Greenbrier, 56, 90, Straight Ticket, R, REP, Republican Party, 34, 380, 8.95%
13, Greenbrier, 63, AA, U.S. President, D, 1003, Barack Hussein Obama, 45, 146, 30.82%
13, Greenbrier, 63, AA, U.S. President, R, 1004, John Sidney McCain III, 91, 146, 62.33%
13, Greenbrier, 63, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 93, 146, 63.70%
13, Greenbrier, 63, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 48, 146, 32.88%
13, Greenbrier, 63, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 93, 146, 63.70%
13, Greenbrier, 63, DA, Governor, D, 1022, Joe Manchin III, 105, 146, 71.92%
13, Greenbrier, 63, DA, Governor, R, 1024, Russell E. Weeks Jr, 37, 146, 25.34%
13, Greenbrier, 63, EA, Secretary of State, D, 1027, Natalie Tennant, 94, 146, 64.38%
13, Greenbrier, 63, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 46, 146, 31.51%
13, Greenbrier, 63, FA, Auditor, D, 1029, Glen B. Gainer III, 127, 146, 86.99%
13, Greenbrier, 63, GA, State Treasurer, D, 1030, John D. Perdue, 125, 146, 85.62%
13, Greenbrier, 63, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 85, 146, 58.22%
13, Greenbrier, 63, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 56, 146, 38.36%
13, Greenbrier, 63, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 75, 146, 51.37%
13, Greenbrier, 63, IA, Attorney General, R, 1037, Daniel W.Greear, 66, 146, 45.21%
13, Greenbrier, 63, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 81, 146, 55.48%
13, Greenbrier, 63, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 60, 146, 41.10%
13, Greenbrier, 63, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 77, 146, 52.74%
13, Greenbrier, 63, KA, State Senate, R, 1054, Donald Thomas Caruth, 60, 146, 41.10%
13, Greenbrier, 63, KA, State Senate, D, 1067, James Wilbur McNeely, 81, 146, 55.48%
13, Greenbrier, 63, LA, House of Delegates, D, 1146, Thomas W. Campbell, 99, 146, 67.81%
13, Greenbrier, 63, LA, House of Delegates, D, 1303, Joan Connie Browning, 54, 146, 36.99%
13, Greenbrier, 63, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 66, 146, 45.21%
13, Greenbrier, 63, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 94, 146, 64.38%
13, Greenbrier, 63, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 81, 146, 55.48%
13, Greenbrier, 63, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 45, 146, 30.82%
13, Greenbrier, 63, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 59, 146, 40.41%
13, Greenbrier, 63, NA, Family Court Judge, D, 1357, David Martin Sanders, 119, 146, 81.51%
13, Greenbrier, 63, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 46, 146, 31.51%
13, Greenbrier, 63, DA, Governor, M, 1416, Jesse C. Johnson Jr., 1, 146, 0.68%
13, Greenbrier, 63, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 1, 146, 0.68%
13, Greenbrier, 63, AA, U.S. President, U, 1427, Ralph Nader, 4, 146, 2.74%
13, Greenbrier, 63, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 0, 146, 0.00%
13, Greenbrier, 63, VO, Over Vote, , 901, Over Vote, 0, 146, 0.00%
13, Greenbrier, 63, VU, Under Vote, , 902, Under Vote, 737, 146, 504.79%
13, Greenbrier, 63, WI, Write-In, , 999, Write-In Candidate, 1, 146, 0.68%
13, Greenbrier, 63, 90, Straight Ticket, D, DEM, Democratic Party, 21, 146, 14.38%
13, Greenbrier, 63, 90, Straight Ticket, M, MTN, Mountain Party, 4, 146, 2.74%
13, Greenbrier, 63, 90, Straight Ticket, R, REP, Republican Party, 11, 146, 7.53%
13, Greenbrier, 64, AA, U.S. President, D, 1003, Barack Hussein Obama, 253, 656, 38.57%
13, Greenbrier, 64, AA, U.S. President, R, 1004, John Sidney McCain III, 355, 656, 54.12%
13, Greenbrier, 64, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 411, 656, 62.65%
13, Greenbrier, 64, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 215, 656, 32.77%
13, Greenbrier, 64, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 433, 656, 66.01%
13, Greenbrier, 64, DA, Governor, D, 1022, Joe Manchin III, 443, 656, 67.53%
13, Greenbrier, 64, DA, Governor, R, 1024, Russell E. Weeks Jr, 173, 656, 26.37%
13, Greenbrier, 64, EA, Secretary of State, D, 1027, Natalie Tennant, 401, 656, 61.13%
13, Greenbrier, 64, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 201, 656, 30.64%
13, Greenbrier, 64, FA, Auditor, D, 1029, Glen B. Gainer III, 501, 656, 76.37%
13, Greenbrier, 64, GA, State Treasurer, D, 1030, John D. Perdue, 505, 656, 76.98%
13, Greenbrier, 64, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 372, 656, 56.71%
13, Greenbrier, 64, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 238, 656, 36.28%
13, Greenbrier, 64, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 342, 656, 52.13%
13, Greenbrier, 64, IA, Attorney General, R, 1037, Daniel W.Greear, 274, 656, 41.77%
13, Greenbrier, 64, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 335, 656, 51.07%
13, Greenbrier, 64, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 289, 656, 44.05%
13, Greenbrier, 64, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 328, 656, 50.00%
13, Greenbrier, 64, KA, State Senate, R, 1054, Donald Thomas Caruth, 271, 656, 41.31%
13, Greenbrier, 64, KA, State Senate, D, 1067, James Wilbur McNeely, 330, 656, 50.30%
13, Greenbrier, 64, LA, House of Delegates, D, 1146, Thomas W. Campbell, 392, 656, 59.76%
13, Greenbrier, 64, LA, House of Delegates, D, 1303, Joan Connie Browning, 289, 656, 44.05%
13, Greenbrier, 64, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 320, 656, 48.78%
13, Greenbrier, 64, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 380, 656, 57.93%
13, Greenbrier, 64, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 335, 656, 51.07%
13, Greenbrier, 64, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 245, 656, 37.35%
13, Greenbrier, 64, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 290, 656, 44.21%
13, Greenbrier, 64, NA, Family Court Judge, D, 1357, David Martin Sanders, 490, 656, 74.70%
13, Greenbrier, 64, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 188, 656, 28.66%
13, Greenbrier, 64, DA, Governor, M, 1416, Jesse C. Johnson Jr., 18, 656, 2.74%
13, Greenbrier, 64, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 6, 656, 0.91%
13, Greenbrier, 64, AA, U.S. President, U, 1427, Ralph Nader, 12, 656, 1.83%
13, Greenbrier, 64, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 3, 656, 0.46%
13, Greenbrier, 64, VO, Over Vote, , 901, Over Vote, 0, 656, 0.00%
13, Greenbrier, 64, VU, Under Vote, , 902, Under Vote, 3784, 656, 576.83%
